student_id_1,lifestyle_type_1,age_1,gender_1,course_1,year_of_study_1,hostel_block_1,sleep_time_1,wake_time_1,alarm_count_1,snooze_frequency_1,noise_sleep_tolerance_1,lights_off_time_1,study_hours_1,study_time_preference_1,silence_requirement_1,self_talking_study_1,academic_seriousness_1,cleanliness_score_1,organization_score_1,laundry_frequency_1,bed_making_habit_1,room_cleaning_frequency_1,bathing_frequency_1,towel_management_1,phone_call_frequency_1,late_night_calls_1,talkativeness_1,guest_frequency_1,overnight_guest_comfort_1,friendship_expectation_1,guest_timing_preference_1,privacy_preference_1,sharing_comfort_1,boundary_importance_1,unauthorized_usage_1,borrowing_frequency_1,independence_preference_1,fan_speed_preference_1,temperature_preference_1,entry_exit_noise_awareness_1,conflict_tolerance_1,conflict_style_1,criticism_response_1,emotional_stability_1,negativity_level_1,communication_respect_1,punctuality_1,adaptability_1,schedule_consistency_1,smoking_1,drinking_1,gaming_hours_1,music_frequency_1,music_volume_1,room_eating_habit_1,food_smell_tolerance_1,food_preference_1,gym_frequency_1,religious_practice_frequency_1,expense_responsibility_1,student_id_2,lifestyle_type_2,age_2,gender_2,course_2,year_of_study_2,hostel_block_2,sleep_time_2,wake_time_2,alarm_count_2,snooze_frequency_2,noise_sleep_tolerance_2,lights_off_time_2,study_hours_2,study_time_preference_2,silence_requirement_2,self_talking_study_2,academic_seriousness_2,cleanliness_score_2,organization_score_2,laundry_frequency_2,bed_making_habit_2,room_cleaning_frequency_2,bathing_frequency_2,towel_management_2,phone_call_frequency_2,late_night_calls_2,talkativeness_2,guest_frequency_2,overnight_guest_comfort_2,friendship_expectation_2,guest_timing_preference_2,privacy_preference_2,sharing_comfort_2,boundary_importance_2,unauthorized_usage_2,borrowing_frequency_2,independence_preference_2,fan_speed_preference_2,temperature_preference_2,entry_exit_noise_awareness_2,conflict_tolerance_2,conflict_style_2,criticism_response_2,emotional_stability_2,negativity_level_2,communication_respect_2,punctuality_2,adaptability_2,schedule_consistency_2,smoking_2,drinking_2,gaming_hours_2,music_frequency_2,music_volume_2,room_eating_habit_2,food_smell_tolerance_2,food_preference_2,gym_frequency_2,religious_practice_frequency_2,expense_responsibility_2,compatibility_score
86,fitness_focused,21,Female,IT,2,C,23,7,4,2,2,23,3,Evening,2,2,2,2,3,3,0,7,1,1,1,4,4,2,0,3,Evening,4,3,3,0,4,2,5,3,3,2,Avoid,2,5,2,4,5,5,5,0,0,2,4,1,1,4,Eggetarian,5,1,4,205,clean_freak,19,Male,EE,4,A,1,6,5,3,1,1,5,Morning,3,2,4,4,4,3,0,2,2,5,5,2,3,3,0,2,Afternoon,5,4,5,0,4,4,2,3,5,3,Direct,5,5,4,4,5,4,4,0,0,3,3,5,1,1,Vegetarian,0,2,2,74.95
384,disciplined,19,Male,IT,4,D,21,7,5,3,2,21,3,Evening,4,3,1,5,5,2,1,5,3,3,4,4,4,1,1,4,Morning,4,2,4,0,4,2,4,1,4,2,Avoid,5,5,1,4,2,5,5,0,0,0,1,4,1,4,Eggetarian,2,4,5,12,average,21,Male,CE,4,C,0,7,5,5,1,0,3,Evening,1,5,1,3,4,6,1,4,3,2,1,5,4,2,0,4,Evening,4,4,2,0,3,4,4,3,2,4,Complain,2,5,4,2,4,3,4,1,1,2,4,2,1,5,Non-Vegetarian,3,5,3,83.33
401,disciplined,18,Female,CE,2,D,21,5,2,4,1,21,3,Morning,3,1,5,5,5,3,1,5,1,5,3,2,2,1,1,4,Morning,2,3,2,0,3,2,3,4,5,2,Aggressive,4,5,5,5,3,5,5,1,0,0,1,1,0,3,Non-Vegetarian,0,2,4,171,gamer,18,Male,IT,4,B,22,6,5,3,5,22,5,Afternoon,4,2,1,2,1,4,1,3,3,5,2,4,4,2,1,4,Anytime,3,4,4,1,3,2,1,1,2,2,Aggressive,3,2,5,5,3,4,3,0,1,5,5,4,1,4,Eggetarian,1,1,3,60.47
175,clean_freak,24,Male,ECE,1,B,22,7,5,1,1,22,4,Night,1,4,5,4,3,4,1,5,3,5,1,4,2,2,0,4,Anytime,5,2,4,0,5,3,2,5,4,2,Direct,4,3,5,5,1,3,3,1,0,3,1,3,0,3,Vegetarian,2,3,3,174,average,19,Female,ECE,1,B,0,9,1,5,3,0,4,Evening,5,1,1,2,2,7,1,2,2,5,5,5,3,3,0,3,Morning,4,4,4,0,2,2,4,5,4,3,Direct,4,3,5,5,4,2,3,0,0,3,3,4,0,4,Eggetarian,0,3,3,77.68
364,disciplined,18,Female,ECE,2,D,21,6,5,2,5,21,7,Afternoon,1,4,4,5,5,7,1,7,2,4,2,3,3,2,0,2,Afternoon,2,4,2,0,2,2,5,1,4,4,Complain,4,4,3,4,2,4,5,1,0,1,2,5,1,3,Non-Vegetarian,0,4,4,323,gamer,21,Female,IT,3,C,0,9,2,4,2,0,2,Evening,2,5,1,4,5,6,1,4,3,5,2,1,3,2,0,4,Anytime,2,4,3,0,1,3,2,2,3,4,Avoid,3,2,3,3,2,2,3,0,1,7,4,1,1,4,Eggetarian,4,1,4,65.08
139,introvert,23,Male,BCOM,1,C,23,7,1,4,3,23,3,Afternoon,3,2,5,4,4,5,0,5,1,1,5,1,2,1,0,2,Morning,5,3,5,0,3,4,5,1,2,4,Direct,5,3,2,5,1,2,3,0,0,4,4,3,1,4,Vegetarian,1,2,2,195,clean_freak,22,Male,BBA,4,B,0,8,1,4,2,0,2,Evening,5,4,3,4,5,5,1,4,1,1,2,3,3,2,1,2,Morning,4,4,5,0,3,2,3,1,4,3,Direct,4,3,4,5,2,4,2,1,0,2,2,1,1,3,Eggetarian,0,5,4,83.73
498,average,18,Female,EE,3,C,0,7,4,1,4,0,3,Night,2,5,1,3,3,2,0,4,2,4,1,2,2,3,1,3,Anytime,4,4,4,0,4,3,1,2,3,2,Complain,2,5,4,3,1,4,4,0,0,2,1,5,1,3,Vegetarian,1,5,4,180,average,20,Male,EE,1,A,23,9,4,5,5,23,2,Afternoon,4,5,4,4,4,4,1,2,1,1,2,5,2,2,1,4,Evening,3,2,3,0,5,2,2,2,2,4,Avoid,4,2,2,4,2,3,2,0,0,1,1,3,1,4,Vegetarian,4,3,4,78.92
466,introvert,24,Male,ECE,3,D,23,8,1,5,2,23,5,Evening,5,2,1,3,2,3,1,7,1,5,3,4,2,1,0,1,Evening,5,1,4,1,3,5,4,2,2,4,Avoid,5,3,5,4,1,2,3,0,1,1,1,1,1,5,Eggetarian,2,5,3,133,introvert,20,Male,IT,4,C,23,6,5,1,1,23,3,Evening,5,4,3,5,5,3,0,5,1,4,4,1,2,1,0,2,Evening,4,1,5,0,2,5,3,4,2,3,Avoid,5,5,4,4,4,2,2,0,1,1,3,2,1,5,Eggetarian,0,1,4,81.05
90,average,21,Male,BCOM,4,C,22,9,3,5,2,22,2,Evening,2,4,5,3,3,2,0,6,3,4,4,2,3,2,1,4,Afternoon,4,4,4,0,3,4,5,3,3,2,Direct,3,3,3,2,4,4,3,0,1,4,2,3,0,3,Vegetarian,4,1,2,380,night_owl,18,Female,ME,4,B,1,8,4,4,5,1,5,Afternoon,4,4,2,2,1,7,0,7,3,5,4,2,2,3,1,4,Morning,4,3,4,0,5,3,2,4,3,2,Avoid,5,4,1,2,1,2,1,0,0,2,2,1,0,4,Vegetarian,3,5,4,71.83
204,social,23,Male,BCOM,2,A,23,7,2,5,1,23,1,Afternoon,2,1,4,2,3,4,1,1,1,3,4,4,4,4,1,5,Anytime,3,4,3,0,1,1,2,2,2,5,Complain,5,3,2,5,3,3,4,0,1,4,5,5,1,5,Non-Vegetarian,0,4,3,257,disciplined,24,Female,BBA,3,B,22,6,5,1,4,22,3,Night,2,2,1,4,3,2,1,1,1,5,3,2,4,2,1,3,Evening,3,4,3,0,1,2,4,2,4,4,Aggressive,3,4,5,4,4,5,4,0,0,0,4,2,0,2,Vegetarian,3,5,5,72.22
497,disciplined,19,Male,EE,2,C,21,5,2,4,5,21,5,Afternoon,2,4,5,5,4,1,0,1,1,2,3,5,2,2,0,3,Evening,2,3,3,0,2,4,4,4,4,4,Complain,2,4,5,5,4,4,4,0,0,1,3,1,1,5,Vegetarian,4,1,4,127,night_owl,21,Male,IT,1,D,1,9,4,3,3,1,6,Morning,1,3,4,2,2,3,1,5,3,3,4,2,4,3,1,3,Afternoon,2,3,4,0,2,2,4,1,3,3,Direct,2,3,4,5,5,2,3,0,0,3,2,3,0,5,Vegetarian,1,4,4,68.55
195,clean_freak,22,Male,BBA,4,B,0,8,1,4,2,0,2,Evening,5,4,3,4,5,5,1,4,1,1,2,3,3,2,1,2,Morning,4,4,5,0,3,2,3,1,4,3,Direct,4,3,4,5,2,4,2,1,0,2,2,1,1,3,Eggetarian,0,5,4,260,fitness_focused,21,Female,IT,3,D,23,7,2,2,2,23,3,Evening,4,5,4,3,4,3,0,4,1,4,1,5,4,3,1,4,Anytime,2,2,2,0,5,2,4,5,3,2,Aggressive,2,4,2,4,3,4,5,0,0,2,2,4,1,5,Vegetarian,7,2,5,73.91
386,average,24,Male,CSE,2,D,23,7,1,1,4,23,3,Afternoon,4,4,2,3,3,5,0,5,2,5,3,3,4,3,0,2,Evening,2,4,3,0,3,2,4,1,4,3,Aggressive,4,2,4,2,1,3,2,0,0,3,1,3,1,5,Non-Vegetarian,2,4,2,131,average,22,Female,CE,4,D,0,9,5,2,1,0,3,Night,2,4,3,4,5,7,1,5,3,1,5,2,3,3,0,2,Afternoon,4,4,3,1,4,3,1,2,3,3,Complain,3,4,5,3,4,2,2,0,0,1,2,3,1,5,Eggetarian,3,4,4,78.67
474,social,23,Male,EE,2,A,0,9,4,5,1,0,3,Evening,2,5,5,4,4,1,1,1,3,1,4,3,5,5,1,4,Afternoon,2,5,3,1,1,1,4,3,2,4,Direct,3,3,2,2,3,4,4,0,0,3,4,5,0,4,Vegetarian,3,4,4,435,fitness_focused,20,Male,CE,4,A,23,6,2,3,5,23,2,Afternoon,5,4,2,2,2,1,0,3,3,2,3,3,3,3,1,4,Morning,3,3,3,0,4,4,5,4,2,2,Complain,2,4,3,5,4,5,4,0,0,1,4,1,1,2,Non-Vegetarian,7,2,4,67.86
483,average,24,Male,BBA,4,D,22,7,5,5,4,22,5,Morning,2,4,1,3,4,6,1,5,2,4,5,2,2,3,1,3,Morning,2,2,2,0,5,3,1,5,2,3,Direct,2,2,1,4,3,3,2,1,0,1,1,2,0,4,Non-Vegetarian,0,1,3,399,night_owl,18,Male,EE,3,D,3,8,5,2,4,3,6,Morning,5,1,5,2,2,3,0,1,2,3,1,1,3,2,1,4,Afternoon,2,3,2,0,5,3,5,4,3,3,Direct,3,2,2,5,3,3,2,0,0,1,2,1,0,3,Eggetarian,3,2,2,84.23
498,average,18,Female,EE,3,C,0,7,4,1,4,0,3,Night,2,5,1,3,3,2,0,4,2,4,1,2,2,3,1,3,Anytime,4,4,4,0,4,3,1,2,3,2,Complain,2,5,4,3,1,4,4,0,0,2,1,5,1,3,Vegetarian,1,5,4,433,disciplined,19,Male,ECE,2,B,22,5,1,1,1,22,5,Evening,1,4,4,4,5,6,0,7,2,2,1,3,4,1,0,3,Morning,2,2,4,0,5,3,3,2,5,2,Direct,5,5,4,5,2,4,5,0,0,2,2,1,0,3,Non-Vegetarian,1,1,5,67.76
119,introvert,21,Male,ME,3,C,22,8,1,1,4,22,4,Afternoon,4,5,5,3,3,4,0,7,3,4,2,3,2,1,0,1,Morning,5,3,5,0,3,5,3,5,4,4,Avoid,2,4,1,4,1,2,3,0,0,1,3,2,0,2,Eggetarian,1,2,3,256,average,18,Female,ME,3,A,22,6,3,4,2,22,4,Morning,4,5,5,2,3,3,0,2,1,4,2,2,4,3,0,4,Afternoon,3,2,4,0,1,3,2,1,3,2,Avoid,4,3,4,3,3,3,2,0,0,2,3,4,1,3,Eggetarian,2,4,4,68.8
232,average,18,Female,ME,3,C,1,8,1,2,2,1,2,Evening,2,1,5,3,4,6,1,5,2,5,3,5,3,3,0,3,Evening,3,3,3,0,4,4,4,2,4,4,Avoid,5,4,4,2,5,2,4,1,1,3,1,2,1,4,Non-Vegetarian,2,4,4,46,social,21,Female,ME,4,A,1,8,2,1,1,1,3,Afternoon,4,2,4,3,3,1,0,1,2,4,3,3,4,4,1,4,Afternoon,2,5,4,1,1,1,1,3,4,3,Complain,5,4,2,2,3,3,3,0,1,2,4,5,1,3,Vegetarian,2,3,3,84.47
137,introvert,21,Male,BCOM,1,D,23,8,5,4,4,23,5,Morning,2,1,3,3,2,7,1,2,1,5,3,5,1,1,0,1,Afternoon,5,1,4,1,1,5,1,3,4,4,Avoid,5,4,5,2,3,2,2,0,0,4,4,3,1,2,Non-Vegetarian,0,5,3,414,social,22,Female,ECE,3,C,1,8,5,5,2,1,1,Evening,2,1,4,4,3,2,0,2,1,2,4,5,4,4,1,5,Afternoon,3,5,3,1,1,1,4,5,2,3,Direct,4,2,1,2,4,2,3,0,0,1,4,4,0,3,Vegetarian,3,4,2,55.41
14,introvert,24,Male,CE,2,D,23,8,5,5,5,23,4,Morning,2,3,2,4,3,3,0,6,3,2,3,1,1,1,0,2,Afternoon,5,1,4,0,4,5,4,3,2,2,Avoid,5,2,1,5,4,2,4,0,0,2,3,1,0,2,Eggetarian,3,5,4,102,average,19,Male,CSE,3,A,1,9,4,5,1,1,5,Afternoon,2,5,4,3,3,4,0,5,3,1,2,5,3,2,0,2,Afternoon,2,4,3,0,2,2,5,5,3,3,Direct,2,2,4,3,2,4,3,0,0,3,1,1,1,4,Non-Vegetarian,3,1,3,66.22
149,night_owl,21,Female,CSE,1,D,3,9,1,1,4,3,4,Evening,4,3,2,4,5,3,0,2,3,5,5,1,3,2,1,4,Morning,2,4,4,0,4,2,5,5,3,4,Complain,4,5,3,3,3,3,1,1,1,3,1,2,0,5,Vegetarian,0,2,3,450,gamer,24,Female,ME,3,C,23,8,1,2,3,23,5,Evening,5,1,3,3,2,4,0,3,2,4,3,5,2,3,1,4,Afternoon,4,3,4,0,3,4,5,1,2,4,Aggressive,2,2,5,4,3,2,3,0,0,4,5,5,0,4,Eggetarian,2,5,2,73.76
410,clean_freak,19,Female,CE,3,A,22,6,3,1,1,22,4,Night,4,3,2,3,4,7,1,7,1,3,4,2,4,3,1,4,Morning,4,4,4,0,4,3,3,1,4,2,Complain,5,2,3,5,3,2,3,0,1,4,2,2,1,1,Vegetarian,2,3,3,347,average,21,Male,IT,4,B,22,7,2,3,4,22,2,Morning,1,1,4,2,3,3,1,3,1,4,2,2,2,3,1,2,Afternoon,4,4,3,0,1,2,1,4,4,4,Avoid,3,4,4,3,1,2,3,0,0,3,1,4,0,2,Non-Vegetarian,4,1,2,78.12
140,introvert,22,Female,ECE,4,A,22,7,1,1,2,22,5,Night,4,5,4,4,5,7,1,6,3,4,3,1,1,1,0,1,Morning,4,1,4,0,1,4,4,2,4,2,Avoid,3,2,3,5,2,3,3,0,0,2,2,3,1,5,Non-Vegetarian,0,4,4,324,average,22,Male,CE,2,C,0,7,5,5,2,0,4,Evening,3,4,1,3,4,6,1,6,3,4,2,2,3,3,0,2,Evening,3,3,4,1,5,4,1,2,3,4,Aggressive,2,3,5,3,4,2,2,0,0,2,4,5,1,2,Vegetarian,3,3,2,78.77
352,fitness_focused,19,Female,CSE,3,A,22,8,5,1,2,22,4,Afternoon,5,3,3,2,2,6,1,2,1,3,4,1,2,2,1,3,Morning,4,2,3,1,5,2,1,5,3,4,Aggressive,5,5,1,4,4,5,4,0,0,2,2,5,1,4,Eggetarian,7,3,4,162,average,19,Male,EE,3,A,22,7,4,3,5,22,5,Morning,5,5,2,3,2,5,1,6,3,4,2,3,2,3,1,2,Evening,2,4,4,1,4,4,2,5,4,4,Direct,3,2,5,2,3,2,4,1,0,1,1,2,1,5,Non-Vegetarian,1,2,3,78.03
144,introvert,20,Female,CSE,3,B,24,7,4,2,5,24,5,Evening,4,2,3,3,2,5,1,4,3,2,5,5,2,1,0,1,Morning,5,3,5,0,1,4,5,5,3,2,Avoid,5,2,1,4,3,4,4,0,0,1,1,2,1,2,Non-Vegetarian,2,2,4,174,average,19,Female,ECE,1,B,0,9,1,5,3,0,4,Evening,5,1,1,2,2,7,1,2,2,5,5,5,3,3,0,3,Morning,4,4,4,0,2,2,4,5,4,3,Direct,4,3,5,5,4,2,3,0,0,3,3,4,0,4,Eggetarian,0,3,3,73.21
434,fitness_focused,21,Male,EE,4,B,22,8,4,5,2,22,2,Morning,4,3,2,4,3,4,1,4,1,5,4,5,3,3,0,4,Evening,2,3,2,0,4,3,1,2,3,2,Direct,3,5,3,5,4,4,4,0,0,1,4,4,1,3,Eggetarian,5,1,5,291,fitness_focused,19,Female,CSE,3,B,1,7,3,1,1,1,2,Evening,4,2,4,3,4,4,1,4,1,3,4,3,4,2,0,2,Evening,3,2,3,0,2,2,2,2,4,4,Aggressive,4,4,3,4,4,4,4,0,0,3,3,5,1,4,Vegetarian,5,4,4,79.27
182,introvert,24,Male,ECE,4,D,22,6,1,1,2,22,3,Morning,3,2,5,3,2,7,0,5,3,3,1,2,1,1,0,2,Anytime,4,2,5,1,2,4,1,5,4,3,Direct,2,2,1,2,5,3,2,1,0,1,2,1,0,5,Non-Vegetarian,1,3,4,346,gamer,23,Male,BBA,1,C,22,6,5,3,2,22,2,Night,3,3,5,3,2,4,1,4,2,1,2,4,3,3,0,2,Morning,4,4,4,0,3,2,5,5,3,2,Aggressive,4,2,2,3,5,3,2,0,0,4,5,3,1,3,Vegetarian,4,3,4,88.05
211,average,21,Female,CE,2,A,0,8,1,2,5,0,4,Evening,5,4,1,4,4,3,1,6,2,5,1,1,3,3,1,2,Anytime,3,2,3,0,4,2,3,4,4,4,Avoid,5,2,5,2,3,4,4,0,0,4,2,3,1,4,Non-Vegetarian,1,2,4,404,night_owl,23,Male,EE,4,B,3,9,3,5,4,3,2,Night,4,5,2,2,2,7,0,6,3,2,4,2,3,3,0,4,Anytime,3,4,3,0,4,2,2,3,2,4,Aggressive,5,5,5,4,5,3,2,1,0,2,1,2,1,2,Vegetarian,3,1,4,75.89
218,average,19,Female,BCOM,4,B,22,8,3,5,2,22,5,Morning,5,3,3,4,4,4,1,7,2,4,4,3,2,3,1,4,Afternoon,3,4,2,0,4,3,2,5,2,4,Avoid,2,4,2,2,1,3,2,0,0,1,1,5,0,4,Eggetarian,1,2,4,15,clean_freak,19,Female,BCOM,4,C,1,8,5,5,1,1,2,Afternoon,2,3,1,2,1,2,0,2,1,4,4,5,3,3,0,2,Evening,5,4,5,0,1,4,2,3,4,3,Direct,3,3,3,4,1,2,2,0,1,3,4,1,1,3,Non-Vegetarian,3,3,4,72.62
5,night_owl,19,Female,ME,3,D,2,8,4,5,1,2,2,Morning,1,2,2,3,3,4,0,7,2,1,2,4,2,3,1,3,Evening,3,4,4,1,2,2,3,2,2,4,Direct,4,2,1,5,5,4,1,0,1,1,2,1,0,3,Non-Vegetarian,0,5,2,119,introvert,21,Male,ME,3,C,22,8,1,1,4,22,4,Afternoon,4,5,5,3,3,4,0,7,3,4,2,3,2,1,0,1,Morning,5,3,5,0,3,5,3,5,4,4,Avoid,2,4,1,4,1,2,3,0,0,1,3,2,0,2,Eggetarian,1,2,3,68.25
4,gamer,24,Male,EE,4,C,1,9,1,2,2,1,2,Evening,1,5,5,2,3,2,0,1,3,1,2,1,2,3,0,4,Afternoon,3,4,3,0,5,2,5,5,3,2,Aggressive,5,2,1,2,4,3,2,1,0,4,4,1,1,4,Vegetarian,1,2,2,436,gamer,22,Female,ECE,3,C,1,7,3,1,5,1,2,Evening,5,1,3,3,4,6,0,6,3,1,3,4,3,3,1,4,Evening,2,4,4,0,4,2,4,4,2,2,Complain,2,4,2,2,3,3,2,0,1,6,4,2,0,3,Vegetarian,4,1,4,82.34
45,social,23,Male,ECE,4,D,1,8,5,1,5,1,1,Afternoon,2,5,4,3,2,1,1,5,3,1,2,3,4,4,1,4,Anytime,1,5,2,0,5,2,5,3,3,5,Direct,5,2,3,4,1,2,3,0,0,3,5,4,0,4,Non-Vegetarian,3,2,3,48,night_owl,23,Female,CE,3,B,4,11,1,4,5,4,5,Night,5,5,4,4,3,7,1,6,3,5,1,1,2,3,0,4,Morning,4,4,4,1,3,3,1,1,2,3,Avoid,3,5,3,5,4,4,3,0,0,1,4,1,1,5,Vegetarian,0,2,3,70.63
308,average,21,Female,BCOM,4,C,0,6,4,1,5,0,3,Night,3,5,3,2,1,1,1,5,1,1,5,5,3,2,1,2,Afternoon,3,4,3,0,1,4,2,4,2,2,Avoid,3,3,1,3,4,3,3,0,0,1,1,3,0,4,Vegetarian,4,5,3,490,average,22,Male,IT,3,B,23,9,1,4,2,23,2,Afternoon,2,3,4,4,3,4,0,7,1,1,1,1,4,2,0,4,Afternoon,2,4,3,0,1,3,5,1,2,4,Avoid,4,4,1,4,5,4,2,0,1,2,1,3,0,5,Non-Vegetarian,3,1,2,71.28
212,average,24,Male,CE,1,A,23,9,5,3,1,23,3,Morning,3,3,1,4,4,5,0,5,1,3,1,1,4,3,0,4,Morning,2,2,3,0,4,2,4,3,2,2,Complain,4,4,4,4,4,3,4,0,0,3,1,3,0,2,Vegetarian,4,2,3,330,average,18,Female,BCOM,1,B,22,9,2,3,1,22,2,Evening,3,5,3,3,3,2,1,2,1,2,1,1,4,3,0,3,Evening,3,3,4,1,5,3,4,1,2,2,Direct,4,3,2,5,2,3,3,1,0,4,2,1,1,2,Eggetarian,1,2,4,87.35
71,disciplined,23,Male,ECE,4,B,21,7,1,1,3,21,4,Night,3,3,4,4,3,7,0,7,1,3,3,3,3,1,0,2,Morning,2,4,4,0,2,3,3,4,5,4,Direct,4,5,2,4,4,5,5,0,0,2,4,4,0,2,Vegetarian,0,2,4,78,disciplined,23,Male,CSE,1,A,23,5,3,5,1,23,5,Evening,5,1,3,5,5,4,0,4,1,5,2,2,4,2,1,4,Afternoon,3,4,4,0,3,2,5,5,4,2,Direct,2,5,5,4,3,4,5,0,0,2,2,2,0,3,Eggetarian,2,2,4,77.18
255,average,18,Female,CE,2,C,1,9,4,1,5,1,2,Evening,2,3,2,2,2,2,1,1,2,1,4,5,2,2,1,4,Anytime,4,4,2,0,3,2,4,2,3,4,Aggressive,5,5,4,2,4,2,3,0,0,4,4,3,1,4,Eggetarian,0,5,2,398,clean_freak,19,Male,EE,3,D,1,7,4,5,1,1,3,Afternoon,4,3,3,2,1,2,1,4,1,4,5,3,4,2,0,3,Evening,5,4,5,0,1,3,1,2,4,2,Direct,4,2,2,5,5,3,4,0,1,4,3,4,1,3,Eggetarian,3,2,2,76.49
77,fitness_focused,23,Female,BBA,1,D,0,8,1,5,3,0,5,Night,1,3,2,3,4,1,0,2,3,5,1,1,2,2,1,2,Afternoon,4,4,4,1,1,4,2,1,3,4,Complain,2,4,1,4,2,5,4,0,0,2,3,4,1,5,Eggetarian,6,4,5,490,average,22,Male,IT,3,B,23,9,1,4,2,23,2,Afternoon,2,3,4,4,3,4,0,7,1,1,1,1,4,2,0,4,Afternoon,2,4,3,0,1,3,5,1,2,4,Avoid,4,4,1,4,5,4,2,0,1,2,1,3,0,5,Non-Vegetarian,3,1,2,71.13
113,introvert,20,Female,BCOM,1,D,23,7,3,3,2,23,2,Evening,1,4,4,4,3,3,1,2,2,1,4,2,2,1,0,1,Anytime,4,1,5,0,5,4,4,3,2,2,Avoid,2,4,4,2,4,2,4,0,0,4,3,1,1,5,Eggetarian,0,5,4,496,clean_freak,20,Female,CE,4,C,22,8,1,3,3,22,2,Evening,1,5,2,4,4,4,1,2,3,1,1,4,2,3,0,4,Afternoon,4,4,5,0,4,2,4,2,5,3,Complain,2,3,5,4,1,3,2,0,1,3,1,3,0,3,Vegetarian,0,3,3,80.8
268,social,24,Female,IT,4,C,1,9,2,2,5,1,1,Evening,1,2,5,4,4,2,1,4,3,1,3,3,4,4,1,5,Morning,1,5,2,0,4,1,4,4,4,3,Complain,4,4,1,4,4,3,2,1,0,2,4,4,0,2,Vegetarian,2,5,3,193,average,23,Male,BCOM,3,B,23,7,3,2,5,23,3,Night,3,1,3,2,1,6,0,6,3,1,1,4,4,2,0,2,Evening,3,2,2,0,4,3,2,4,2,3,Direct,5,2,4,2,2,4,3,1,0,4,2,2,1,2,Vegetarian,4,5,2,69.54
410,clean_freak,19,Female,CE,3,A,22,6,3,1,1,22,4,Night,4,3,2,3,4,7,1,7,1,3,4,2,4,3,1,4,Morning,4,4,4,0,4,3,3,1,4,2,Complain,5,2,3,5,3,2,3,0,1,4,2,2,1,1,Vegetarian,2,3,3,301,disciplined,22,Male,EE,1,D,23,6,3,4,5,23,4,Morning,1,5,1,5,4,2,0,2,3,1,2,2,2,1,0,3,Anytime,2,4,3,0,2,4,2,1,4,4,Avoid,4,5,4,4,1,4,5,1,0,0,3,1,0,5,Vegetarian,0,2,4,60.91
242,clean_freak,24,Male,BCOM,2,A,1,8,4,4,2,1,4,Morning,2,5,3,3,4,7,1,1,2,5,3,1,4,3,0,2,Afternoon,5,3,4,0,3,2,5,3,5,4,Avoid,4,3,2,4,2,3,2,0,0,1,2,5,1,1,Non-Vegetarian,2,2,4,465,disciplined,21,Male,ME,4,D,21,7,5,2,3,21,5,Afternoon,3,4,5,5,5,6,1,2,3,5,1,4,2,2,0,3,Anytime,4,4,2,0,5,4,5,1,5,2,Complain,3,4,1,5,5,4,5,0,0,0,1,4,0,5,Vegetarian,3,1,5,67.51
137,introvert,21,Male,BCOM,1,D,23,8,5,4,4,23,5,Morning,2,1,3,3,2,7,1,2,1,5,3,5,1,1,0,1,Afternoon,5,1,4,1,1,5,1,3,4,4,Avoid,5,4,5,2,3,2,2,0,0,4,4,3,1,2,Non-Vegetarian,0,5,3,352,fitness_focused,19,Female,CSE,3,A,22,8,5,1,2,22,4,Afternoon,5,3,3,2,2,6,1,2,1,3,4,1,2,2,1,3,Morning,4,2,3,1,5,2,1,5,3,4,Aggressive,5,5,1,4,4,5,4,0,0,2,2,5,1,4,Eggetarian,7,3,4,73.51
65,social,24,Male,ECE,1,C,1,8,4,3,4,1,4,Night,1,2,3,3,2,5,1,1,2,3,2,1,5,5,1,5,Morning,2,5,3,0,4,3,1,2,2,4,Complain,4,4,2,5,5,4,2,0,0,2,5,5,1,4,Vegetarian,4,2,2,354,disciplined,21,Female,CE,2,A,22,7,3,4,3,22,7,Night,3,5,2,4,3,5,1,3,1,4,1,2,2,2,0,2,Afternoon,3,3,3,0,5,2,1,3,5,3,Direct,3,4,4,4,1,5,4,0,1,2,1,2,0,5,Eggetarian,1,1,4,61.71
51,disciplined,18,Male,EE,1,C,21,7,3,2,4,21,7,Night,5,5,1,4,4,7,1,5,1,4,5,2,3,1,0,3,Morning,3,3,3,0,1,3,1,2,4,4,Complain,5,4,5,4,2,4,4,0,1,1,2,3,1,4,Eggetarian,2,5,4,334,clean_freak,22,Female,ME,4,D,1,6,3,1,5,1,4,Afternoon,1,3,1,4,4,1,1,4,1,4,5,2,2,3,1,4,Afternoon,5,4,5,0,3,2,4,5,5,2,Complain,2,5,3,5,4,4,2,0,1,4,1,3,1,3,Non-Vegetarian,1,1,3,68.3
439,clean_freak,21,Male,BBA,2,B,0,9,1,3,2,0,2,Afternoon,4,1,5,3,2,2,1,4,3,4,1,2,3,3,0,3,Morning,5,2,4,0,4,3,2,4,4,3,Direct,3,2,4,5,1,4,4,0,0,2,1,5,0,1,Vegetarian,1,1,2,373,average,21,Male,ECE,4,D,0,6,4,4,2,0,5,Evening,3,2,1,2,2,6,1,2,1,1,2,2,4,3,1,2,Afternoon,2,2,3,0,1,2,5,3,3,2,Direct,2,5,2,3,2,3,2,0,0,4,4,3,1,2,Non-Vegetarian,3,3,3,72.62
