student_id,lifestyle_type,age,gender,course,year_of_study,hostel_block,sleep_time,wake_time,alarm_count,snooze_frequency,noise_sleep_tolerance,lights_off_time,study_hours,study_time_preference,silence_requirement,self_talking_study,academic_seriousness,cleanliness_score,organization_score,laundry_frequency,bed_making_habit,room_cleaning_frequency,bathing_frequency,towel_management,phone_call_frequency,late_night_calls,talkativeness,guest_frequency,overnight_guest_comfort,friendship_expectation,guest_timing_preference,privacy_preference,sharing_comfort,boundary_importance,unauthorized_usage,borrowing_frequency,independence_preference,fan_speed_preference,temperature_preference,entry_exit_noise_awareness,conflict_tolerance,conflict_style,criticism_response,emotional_stability,negativity_level,communication_respect,punctuality,adaptability,schedule_consistency,smoking,drinking,gaming_hours,music_frequency,music_volume,room_eating_habit,food_smell_tolerance,food_preference,gym_frequency,religious_practice_frequency,expense_responsibility
576,gamer,22,Male,BBA,1,C,23,8,5,5,2,23,4,Morning,4,5,5,3,3,5,1,4,3,2,4,3,3,2,1,3,Evening,2,3,4,0,4,4,2,1,3,4,Direct,5,3,4,2,2,3,3,0,1,4,5,5,0,5,Eggetarian,1,2,2
577,average,23,Female,EE,1,B,23,9,5,5,5,23,4,Afternoon,5,3,1,4,3,2,0,7,1,4,3,2,2,3,0,3,Evening,2,3,4,1,2,3,5,1,2,2,Avoid,3,4,4,5,1,3,3,0,0,2,3,3,1,4,Eggetarian,3,1,2
578,disciplined,21,Male,BCOM,3,A,21,6,3,3,3,21,7,Evening,4,4,1,4,3,5,0,6,3,1,2,4,4,1,1,3,Morning,3,4,3,0,1,2,2,2,4,4,Direct,4,5,3,5,4,5,4,0,0,1,3,3,1,4,Vegetarian,1,4,4
579,introvert,21,Male,BCOM,4,D,24,8,3,2,2,24,3,Night,4,2,5,5,5,1,1,6,2,1,1,5,1,1,0,1,Anytime,5,3,4,1,5,4,2,2,2,2,Direct,5,4,3,2,4,2,3,0,0,4,1,3,0,4,Eggetarian,0,2,2
580,disciplined,22,Male,EE,3,A,22,6,5,4,2,22,3,Night,2,1,5,4,5,2,0,5,3,1,5,2,4,2,0,2,Morning,3,2,2,0,4,2,2,2,5,2,Direct,3,4,5,4,4,5,5,0,0,0,3,3,1,5,Eggetarian,4,5,5
581,clean_freak,22,Male,CSE,4,B,23,7,5,1,1,23,3,Night,5,5,1,3,3,4,1,3,3,5,3,2,4,3,1,3,Morning,5,4,4,0,4,3,4,2,5,3,Avoid,4,5,2,5,5,3,4,0,0,4,3,1,1,1,Eggetarian,4,3,3
582,average,21,Female,CSE,4,A,23,9,2,5,3,23,3,Night,5,1,5,2,3,7,0,4,3,1,4,3,2,3,0,2,Evening,2,3,2,1,1,3,4,4,4,4,Direct,3,2,4,5,3,3,4,0,1,1,2,4,0,2,Vegetarian,2,2,4
583,introvert,19,Female,EE,1,D,22,6,5,5,1,22,4,Morning,5,4,1,5,4,4,0,6,3,4,4,1,2,1,0,1,Morning,5,2,4,0,4,5,1,3,2,2,Avoid,4,5,5,5,4,4,2,0,0,1,1,2,0,2,Vegetarian,4,1,2
584,introvert,18,Male,BCOM,3,A,24,6,1,3,1,24,3,Evening,3,5,4,3,4,7,0,6,3,5,2,1,1,1,0,1,Afternoon,5,2,5,0,4,5,2,5,3,3,Direct,5,4,3,3,3,2,3,0,1,2,1,2,0,5,Non-Vegetarian,0,3,4
585,average,20,Male,IT,1,B,23,9,5,2,4,23,5,Night,5,5,4,3,4,1,1,7,1,5,3,3,3,2,1,3,Morning,3,4,3,1,5,4,1,3,3,4,Direct,2,3,3,5,2,3,4,0,1,3,4,3,1,4,Vegetarian,4,5,4
586,social,19,Male,EE,3,B,0,7,4,5,1,0,1,Morning,1,1,5,3,4,7,0,5,2,4,4,5,5,4,1,4,Morning,1,5,4,1,1,3,2,1,4,4,Complain,5,3,3,4,5,2,2,0,0,4,5,3,1,5,Eggetarian,1,1,3
587,gamer,20,Male,BCOM,1,B,22,8,4,3,5,22,4,Night,3,4,1,3,2,5,0,4,1,4,5,3,4,3,0,2,Evening,3,2,3,0,4,3,5,1,3,3,Avoid,3,3,4,5,5,4,3,1,1,8,5,4,1,4,Non-Vegetarian,2,5,3
588,gamer,24,Female,ECE,2,C,22,6,5,2,5,22,3,Night,1,3,5,3,2,6,1,3,3,1,5,2,3,3,0,4,Morning,2,2,3,0,3,3,5,2,3,4,Complain,5,2,1,4,4,4,2,0,1,5,4,1,1,2,Eggetarian,3,3,4
589,average,18,Female,CE,1,D,22,7,2,4,3,22,3,Afternoon,1,2,4,4,3,7,1,1,3,4,2,3,3,3,1,3,Afternoon,2,2,2,0,2,4,1,4,4,2,Aggressive,2,5,4,2,3,4,3,0,1,3,4,4,0,4,Non-Vegetarian,2,3,2
590,night_owl,18,Male,ME,3,B,1,9,5,5,4,1,5,Morning,3,5,3,3,4,6,1,2,3,5,2,5,3,3,0,3,Afternoon,2,2,2,0,2,4,5,5,3,2,Avoid,3,3,1,3,4,3,3,1,0,2,4,4,1,3,Non-Vegetarian,4,3,2
591,night_owl,22,Female,BBA,1,B,2,8,5,4,4,2,6,Afternoon,3,4,1,4,3,4,0,6,3,2,2,3,4,3,1,3,Afternoon,3,3,2,0,2,3,4,1,2,3,Complain,3,4,5,4,5,3,1,0,0,4,2,2,0,4,Non-Vegetarian,0,3,4
592,average,20,Male,ME,3,C,0,8,4,5,5,0,3,Night,4,1,3,2,1,4,1,5,3,1,3,5,3,3,1,4,Anytime,2,4,3,0,4,4,1,3,3,4,Complain,5,5,2,3,2,4,2,0,1,2,3,5,1,4,Eggetarian,3,4,2
593,disciplined,24,Female,ME,2,C,22,7,5,3,2,22,6,Evening,1,4,4,4,5,5,1,2,1,1,2,1,2,1,0,4,Morning,2,4,4,0,4,2,4,2,4,2,Complain,5,4,3,4,1,4,4,0,0,0,4,3,0,4,Non-Vegetarian,3,1,4
594,social,21,Female,ME,4,A,0,8,3,5,4,0,3,Night,5,3,3,3,3,5,1,5,3,3,3,1,5,5,1,4,Anytime,1,4,3,0,3,3,3,3,2,5,Direct,5,4,1,4,2,4,4,0,0,1,5,5,0,2,Non-Vegetarian,2,1,2
595,social,23,Male,ECE,3,C,0,8,3,3,2,0,1,Afternoon,1,2,4,4,4,7,1,4,1,1,5,5,4,5,1,4,Afternoon,3,5,4,0,2,3,1,2,4,4,Direct,3,3,3,3,4,2,3,0,1,3,4,3,0,2,Non-Vegetarian,1,3,3
596,social,22,Male,CSE,3,D,1,8,1,2,2,1,2,Evening,3,4,1,2,3,5,0,7,1,2,3,2,5,5,1,5,Morning,1,4,4,1,2,2,4,5,3,3,Direct,4,3,2,3,1,2,2,0,0,1,4,5,0,3,Vegetarian,0,3,4
597,gamer,22,Male,ME,1,A,1,9,3,3,2,1,3,Morning,5,1,5,4,3,5,0,1,3,2,2,3,3,2,0,3,Afternoon,2,3,4,1,4,2,3,1,3,2,Direct,3,4,5,2,5,2,3,1,0,4,5,1,0,3,Eggetarian,1,2,2
598,clean_freak,19,Female,EE,3,D,22,9,1,3,5,22,5,Night,3,1,4,3,3,7,0,3,3,4,2,2,2,3,0,2,Anytime,4,2,5,0,5,4,1,1,4,3,Aggressive,2,3,5,5,2,2,3,1,0,1,1,3,1,2,Eggetarian,3,4,4
599,social,24,Male,CE,2,D,23,7,4,1,3,23,1,Morning,5,4,1,3,4,1,1,2,1,2,2,3,4,4,1,5,Evening,3,5,3,0,5,3,5,5,2,5,Complain,3,3,2,4,5,4,2,1,0,2,5,5,0,4,Eggetarian,2,3,3
600,average,24,Male,CE,1,D,22,7,3,5,2,22,3,Night,4,5,5,2,3,6,1,2,2,5,2,2,2,2,0,3,Afternoon,3,3,3,0,5,3,4,4,3,4,Aggressive,5,4,1,5,2,3,2,0,0,4,2,1,1,4,Non-Vegetarian,1,5,3
601,night_owl,18,Male,EE,3,C,1,8,1,3,3,1,2,Evening,4,2,5,2,3,3,0,6,2,1,1,4,4,3,0,2,Evening,3,2,2,1,1,2,5,5,2,3,Direct,4,4,3,4,4,3,2,0,1,4,2,4,1,3,Non-Vegetarian,3,1,3
602,clean_freak,19,Female,EE,3,C,0,8,4,4,1,0,2,Afternoon,1,1,1,4,4,6,0,2,2,2,2,5,3,3,1,4,Afternoon,4,4,5,0,2,3,5,2,5,4,Direct,4,5,1,4,3,2,4,0,0,3,1,5,0,1,Vegetarian,3,3,2
603,average,24,Female,EE,2,D,1,6,1,4,2,1,5,Evening,5,3,1,3,2,5,1,3,2,5,4,4,4,3,1,2,Morning,4,4,3,0,4,2,4,3,2,4,Direct,2,2,4,2,4,2,3,0,0,3,3,5,0,3,Non-Vegetarian,0,4,4
604,average,19,Male,BBA,3,D,22,6,1,1,4,22,2,Night,5,1,2,4,5,5,1,6,3,3,4,4,2,2,0,3,Evening,4,3,2,0,2,4,2,3,4,3,Avoid,3,3,4,3,5,3,4,0,0,4,1,2,0,3,Non-Vegetarian,2,4,3
605,social,23,Female,ECE,1,C,1,9,2,1,5,1,4,Morning,5,5,3,2,3,1,1,6,3,1,1,4,4,4,1,5,Anytime,2,5,3,0,1,3,5,2,2,5,Direct,4,4,1,4,4,2,4,0,1,2,4,4,1,4,Eggetarian,3,4,2
606,disciplined,22,Male,ME,3,B,21,6,1,2,1,21,7,Morning,5,2,2,5,5,5,0,5,2,4,4,1,2,2,1,4,Afternoon,4,2,4,0,3,3,1,4,5,3,Avoid,2,4,1,4,4,4,4,1,0,0,4,5,0,5,Eggetarian,3,5,4
607,average,21,Male,CE,3,C,23,9,4,3,5,23,5,Night,2,5,4,3,2,7,1,7,2,3,3,4,3,3,0,3,Anytime,3,3,4,0,1,4,5,2,4,2,Aggressive,4,5,4,4,1,2,2,0,0,2,2,1,0,5,Vegetarian,3,5,2
608,disciplined,19,Female,EE,3,B,22,6,2,2,1,22,7,Morning,4,3,1,5,4,3,0,4,3,3,2,2,3,2,1,4,Anytime,3,2,2,0,3,4,5,2,5,4,Direct,2,5,2,5,4,4,4,0,0,1,2,2,1,3,Vegetarian,4,3,5
609,average,24,Male,BCOM,2,B,1,7,2,3,5,1,3,Morning,1,2,2,4,4,7,0,1,3,5,3,2,4,2,1,2,Afternoon,4,3,2,0,2,2,2,2,4,2,Avoid,4,4,4,2,2,3,4,1,1,1,3,4,0,5,Vegetarian,4,5,4
610,social,20,Male,BCOM,4,D,1,7,4,3,3,1,3,Evening,3,2,1,3,3,6,0,4,3,2,4,3,4,5,1,4,Afternoon,3,5,2,1,5,3,3,5,2,4,Complain,3,3,3,2,2,4,3,1,1,2,4,3,1,2,Vegetarian,1,1,4
611,night_owl,24,Female,IT,3,A,1,9,3,1,4,1,5,Night,5,4,1,3,4,4,0,3,2,4,4,1,3,3,0,2,Evening,4,4,2,0,2,4,3,2,3,2,Aggressive,5,3,2,2,3,3,3,1,0,4,3,2,1,3,Eggetarian,4,3,4
612,average,22,Female,CSE,2,C,0,8,4,3,4,0,4,Afternoon,1,4,1,4,4,2,0,1,1,1,1,2,4,3,0,3,Anytime,2,4,4,0,3,4,4,4,2,4,Avoid,3,3,3,5,3,4,2,0,0,4,1,1,0,2,Eggetarian,0,3,4
613,night_owl,21,Male,BCOM,2,B,4,10,3,4,5,4,6,Afternoon,4,5,3,4,4,6,1,1,2,4,1,5,4,2,0,3,Morning,3,3,4,0,5,2,1,3,3,3,Avoid,4,5,4,4,3,3,1,0,1,4,1,3,0,2,Eggetarian,2,4,3
614,average,18,Male,BCOM,3,D,1,6,5,5,5,1,3,Night,3,2,3,3,2,5,1,5,2,5,2,5,2,3,0,4,Evening,2,2,2,0,5,4,5,4,3,3,Avoid,4,3,3,3,3,3,4,1,1,3,2,1,0,2,Eggetarian,2,4,2
615,clean_freak,22,Female,ECE,1,A,23,8,3,4,5,23,4,Night,4,1,3,4,3,2,1,4,2,4,3,4,3,2,0,3,Morning,4,2,4,0,3,2,2,5,5,4,Complain,4,5,5,4,5,4,2,0,0,1,3,5,0,1,Vegetarian,2,2,4
616,average,23,Female,CSE,1,B,0,8,1,1,2,0,4,Night,2,5,1,2,1,1,0,7,2,3,4,1,4,2,1,4,Morning,3,4,4,0,5,3,5,5,4,2,Avoid,5,4,1,4,3,2,4,0,1,2,4,5,1,2,Eggetarian,3,4,2
617,night_owl,22,Male,EE,2,B,2,10,1,4,1,2,6,Night,1,2,5,2,1,7,0,1,1,3,5,3,2,2,0,4,Evening,2,4,2,0,4,4,1,4,3,3,Complain,5,3,4,4,5,2,2,1,0,1,2,4,0,2,Eggetarian,1,1,3
618,social,24,Female,ECE,4,C,0,9,1,2,1,0,1,Night,1,1,5,2,1,6,0,7,3,2,5,5,4,4,1,4,Afternoon,2,5,4,1,5,3,2,1,3,3,Direct,3,4,3,4,5,3,4,0,0,4,4,5,1,2,Non-Vegetarian,2,1,3
619,average,18,Male,CSE,2,D,22,6,4,3,1,22,2,Evening,3,4,1,4,5,1,1,1,2,1,5,2,3,3,1,3,Evening,4,3,2,1,1,4,3,5,2,3,Avoid,5,4,3,5,4,4,4,0,1,3,1,4,1,3,Eggetarian,2,1,3
620,disciplined,22,Male,EE,3,D,23,6,4,2,3,23,4,Evening,4,4,4,4,5,7,1,2,1,1,4,3,3,1,1,2,Anytime,3,4,4,0,4,4,3,5,4,2,Aggressive,3,5,4,4,1,5,5,0,1,2,4,4,0,3,Non-Vegetarian,4,5,4
621,average,21,Female,BCOM,1,A,1,8,4,2,4,1,5,Evening,1,2,1,3,3,2,0,1,3,2,3,2,3,2,0,3,Afternoon,3,4,3,0,1,4,3,5,4,3,Aggressive,2,5,2,2,3,2,3,0,0,3,2,3,0,2,Vegetarian,0,5,3
622,average,21,Male,IT,2,C,23,7,2,2,1,23,2,Morning,2,5,3,3,4,2,0,7,2,1,3,1,4,3,0,3,Afternoon,4,4,3,1,5,4,2,3,2,2,Direct,2,5,5,3,2,2,2,1,1,1,1,1,0,5,Vegetarian,2,2,3
623,average,21,Female,CE,3,C,1,9,3,3,2,1,5,Afternoon,3,5,5,4,3,2,1,7,3,2,3,3,3,2,0,4,Evening,2,3,2,0,4,4,5,2,4,2,Complain,2,3,3,4,3,2,4,0,1,4,2,1,1,5,Non-Vegetarian,3,4,3
624,gamer,23,Male,ME,4,C,0,9,1,2,1,0,5,Evening,2,1,2,4,4,5,1,5,1,1,3,2,3,2,0,4,Morning,3,3,4,0,3,3,2,1,4,2,Direct,5,2,3,4,3,2,3,1,0,6,5,3,1,3,Vegetarian,0,5,4
625,gamer,18,Male,IT,2,B,23,8,5,4,2,23,5,Night,1,1,1,2,3,2,1,2,2,3,5,5,3,3,1,4,Anytime,4,2,4,0,4,4,4,1,4,2,Direct,4,4,5,3,4,4,2,0,0,7,4,5,0,5,Non-Vegetarian,4,1,2
626,average,19,Male,ME,2,C,0,6,4,1,3,0,5,Afternoon,1,3,5,2,2,5,1,3,2,4,4,3,2,3,0,2,Anytime,3,3,3,1,1,2,4,4,4,2,Avoid,3,2,2,3,1,4,2,1,1,2,4,5,1,5,Vegetarian,3,3,4
627,clean_freak,22,Male,CE,1,C,0,9,5,2,1,0,5,Night,4,1,3,4,4,2,0,2,1,3,3,2,3,3,0,2,Evening,5,3,4,0,2,3,2,1,4,3,Avoid,5,2,4,4,3,4,4,0,0,3,1,1,1,3,Non-Vegetarian,4,3,3
628,introvert,24,Female,EE,2,A,24,6,4,5,2,24,2,Afternoon,4,2,4,4,5,4,0,4,2,4,4,5,2,1,0,2,Anytime,5,3,4,0,5,5,1,2,3,2,Avoid,4,2,5,4,2,4,2,0,0,4,4,1,0,3,Eggetarian,4,1,4
629,clean_freak,24,Female,ECE,3,A,22,6,1,1,2,22,2,Evening,3,5,1,3,3,2,0,4,2,4,5,2,2,3,0,2,Morning,5,2,5,0,3,3,5,1,5,4,Direct,4,5,2,4,4,3,4,1,0,2,4,4,0,1,Eggetarian,3,1,2
630,clean_freak,24,Male,BCOM,2,D,0,7,2,1,3,0,5,Night,2,3,3,4,4,1,1,3,3,4,5,2,2,3,1,2,Morning,4,4,5,0,3,4,5,1,5,4,Aggressive,3,3,4,4,5,3,4,0,0,4,1,1,1,3,Eggetarian,3,2,3
631,night_owl,21,Female,CE,2,D,3,10,4,1,2,3,5,Afternoon,2,4,4,3,4,4,1,5,2,3,3,5,3,3,1,4,Evening,4,4,3,1,1,3,3,2,3,3,Complain,4,2,2,4,1,3,1,1,0,2,1,5,1,5,Non-Vegetarian,1,5,3
632,average,18,Male,BCOM,3,C,22,9,5,1,3,22,3,Afternoon,2,5,3,3,4,2,0,6,3,1,2,4,4,3,1,4,Morning,4,3,2,1,2,3,2,1,3,2,Complain,2,5,2,3,3,2,3,0,0,2,4,3,0,5,Eggetarian,4,4,2
633,average,20,Female,BCOM,3,D,0,9,4,1,2,0,3,Afternoon,4,2,5,4,4,3,0,3,3,2,1,5,3,2,0,2,Morning,2,4,3,1,1,3,5,1,4,4,Complain,2,5,3,4,5,3,3,1,0,2,2,1,1,2,Non-Vegetarian,2,2,3
634,average,23,Female,EE,4,B,0,6,3,2,4,0,2,Afternoon,4,1,4,4,4,3,1,7,2,1,4,1,4,2,0,4,Afternoon,2,4,3,0,2,4,1,2,2,3,Aggressive,4,4,5,4,1,4,4,0,0,4,4,5,1,2,Non-Vegetarian,4,1,3
635,social,24,Male,BBA,3,A,23,8,3,1,4,23,1,Night,5,2,5,4,5,3,1,5,3,3,5,2,4,4,1,5,Evening,2,4,3,0,3,3,1,3,3,5,Direct,4,3,3,2,5,2,2,0,0,2,5,4,0,2,Non-Vegetarian,3,5,3
636,introvert,22,Female,EE,3,A,24,8,5,3,5,24,3,Morning,2,2,1,4,5,3,1,1,3,3,2,4,1,1,0,1,Evening,4,1,4,0,5,5,4,2,2,2,Direct,3,3,3,5,3,3,2,0,0,4,1,2,1,2,Vegetarian,3,2,2
637,disciplined,19,Female,CE,1,C,21,5,3,2,2,21,3,Afternoon,1,4,5,4,3,3,0,7,3,1,5,2,2,2,1,4,Evening,4,3,2,0,5,3,4,4,5,2,Avoid,4,5,3,4,5,4,5,0,1,0,4,2,0,3,Non-Vegetarian,2,2,5
638,gamer,18,Female,ME,3,C,1,9,5,5,1,1,4,Evening,5,1,2,2,3,1,1,6,3,5,3,3,3,3,1,2,Evening,2,4,3,0,5,4,1,3,4,2,Avoid,4,3,4,4,1,2,2,0,0,7,5,3,1,3,Non-Vegetarian,2,5,4
639,disciplined,18,Male,ME,4,D,22,6,4,4,4,22,6,Evening,3,5,2,5,5,6,0,2,1,5,4,2,3,1,1,4,Anytime,4,2,2,0,4,2,3,3,5,4,Complain,4,5,4,5,1,5,5,0,0,2,3,4,1,2,Vegetarian,2,3,4
640,average,18,Male,BCOM,4,D,0,6,4,3,1,0,3,Afternoon,4,2,4,3,3,2,0,3,2,1,2,3,2,3,0,2,Evening,3,3,3,0,3,3,3,5,3,3,Aggressive,3,2,4,3,2,3,4,1,1,4,4,5,0,4,Vegetarian,2,5,2
641,disciplined,21,Male,EE,2,A,22,5,3,3,4,22,7,Evening,2,1,5,5,5,2,0,4,3,4,1,5,4,1,0,4,Anytime,2,4,4,0,5,4,5,3,4,2,Direct,4,5,5,4,5,4,4,0,0,0,2,1,0,5,Non-Vegetarian,0,1,4
642,introvert,23,Male,CE,4,B,23,8,1,2,1,23,3,Night,5,2,1,5,5,5,0,5,2,3,4,5,1,1,0,2,Anytime,5,2,4,0,2,4,5,2,3,4,Direct,2,3,3,3,4,3,3,1,0,2,4,2,1,2,Non-Vegetarian,3,5,2
643,clean_freak,24,Male,BCOM,4,D,23,9,5,3,5,23,2,Night,4,3,3,4,5,2,1,4,3,4,1,3,3,3,0,4,Evening,4,2,5,0,3,3,4,3,4,2,Complain,2,3,4,4,5,4,3,0,1,4,4,4,0,1,Eggetarian,4,2,2
644,social,24,Male,CE,2,C,0,9,4,2,2,0,1,Afternoon,4,2,2,3,4,5,1,1,2,1,2,5,5,5,1,5,Evening,2,4,2,0,3,2,5,4,4,4,Complain,4,5,3,4,4,4,3,0,0,3,5,3,0,5,Eggetarian,3,4,3
645,social,22,Female,CE,4,B,23,8,1,3,4,23,1,Evening,4,3,2,3,3,2,0,1,2,2,1,5,5,5,1,5,Anytime,3,4,3,0,1,1,3,1,4,5,Direct,5,4,3,2,3,3,3,0,0,2,5,5,1,2,Eggetarian,0,3,2
646,gamer,24,Male,BCOM,4,D,23,7,4,5,1,23,4,Afternoon,2,2,5,2,1,4,0,6,3,5,1,4,2,2,1,2,Afternoon,4,2,4,0,3,3,3,5,3,3,Direct,4,2,4,2,2,3,3,1,0,4,5,2,1,3,Vegetarian,2,1,4
647,night_owl,23,Female,ECE,2,A,4,8,1,5,2,4,3,Morning,4,5,5,3,3,3,0,7,2,1,3,4,2,2,0,3,Afternoon,2,4,2,1,3,2,1,2,3,3,Aggressive,4,5,1,3,2,2,2,0,0,3,3,5,0,5,Vegetarian,2,4,3
648,average,19,Female,BCOM,2,A,23,9,4,1,2,23,5,Evening,1,1,1,3,4,7,1,5,2,1,4,5,2,3,1,2,Morning,2,2,4,0,4,3,5,2,2,2,Complain,3,3,2,2,3,3,4,0,1,3,1,4,1,5,Vegetarian,3,5,3
649,average,24,Male,CE,1,B,0,7,4,3,4,0,4,Evening,1,5,1,2,3,1,1,1,3,1,3,3,4,2,1,2,Morning,4,2,2,0,4,3,2,2,3,2,Avoid,2,4,4,4,3,2,3,0,0,3,1,4,1,3,Non-Vegetarian,3,1,4
650,social,18,Female,CSE,3,D,23,7,2,3,5,23,2,Afternoon,2,5,4,2,2,6,1,4,3,1,4,4,5,5,1,4,Evening,3,4,3,0,5,1,1,1,2,5,Direct,5,4,3,2,4,4,4,0,0,1,5,5,0,5,Non-Vegetarian,3,1,4
651,social,24,Female,EE,1,D,0,9,3,3,2,0,3,Afternoon,3,4,1,4,4,7,1,7,2,1,5,3,5,4,1,4,Anytime,3,5,3,0,2,2,1,5,4,3,Direct,3,3,3,5,1,2,4,1,1,1,4,3,0,5,Vegetarian,4,1,4
652,average,22,Male,ECE,4,A,22,7,2,4,4,22,3,Morning,3,5,4,3,3,7,1,7,1,1,3,5,3,2,1,4,Afternoon,2,2,4,0,4,4,5,4,3,3,Direct,5,5,2,4,5,3,3,0,1,2,2,1,1,2,Vegetarian,2,4,2
653,gamer,23,Female,EE,2,C,22,6,4,3,1,22,5,Night,3,5,4,4,4,2,1,5,1,5,2,1,3,3,1,4,Anytime,3,3,3,0,3,4,5,3,4,4,Complain,3,4,2,4,4,4,3,1,0,5,5,2,0,2,Eggetarian,1,1,4
654,average,20,Female,ECE,2,D,1,6,5,1,5,1,5,Afternoon,2,3,2,4,3,2,0,2,3,4,5,2,2,3,1,4,Afternoon,4,4,4,1,3,2,2,3,3,2,Aggressive,3,2,2,4,5,3,3,1,1,1,1,2,0,5,Eggetarian,4,2,3
655,introvert,18,Female,CE,2,B,22,8,2,1,4,22,5,Night,3,1,2,5,5,3,1,3,3,1,3,3,2,1,0,2,Anytime,4,2,5,0,1,4,3,2,3,4,Avoid,3,4,2,2,1,4,3,1,0,1,2,2,0,2,Eggetarian,2,5,2
656,introvert,19,Female,IT,4,C,23,6,5,3,2,23,3,Morning,4,5,4,4,3,7,1,3,1,4,5,3,1,1,0,2,Evening,4,1,4,0,3,4,4,5,3,3,Direct,3,4,3,3,1,2,2,0,1,4,1,1,0,3,Non-Vegetarian,3,3,2
657,night_owl,24,Male,ECE,1,C,4,8,2,3,4,4,4,Night,1,1,4,3,4,2,1,2,2,3,3,3,3,2,0,2,Morning,2,3,4,0,4,4,2,2,4,2,Complain,2,5,1,5,2,4,2,0,0,4,4,1,1,4,Non-Vegetarian,0,1,3
658,disciplined,24,Male,ECE,1,D,23,6,1,4,2,23,5,Afternoon,1,3,1,4,3,2,0,3,3,1,4,3,3,1,1,4,Morning,4,3,3,0,3,4,1,5,5,3,Direct,3,4,2,5,4,5,4,0,1,1,1,3,1,4,Eggetarian,0,4,4
659,introvert,23,Female,ME,1,C,22,8,3,5,2,22,3,Morning,5,1,1,5,5,2,1,5,1,3,1,3,1,1,0,1,Afternoon,5,3,5,0,5,4,3,2,3,3,Avoid,2,2,2,2,1,3,3,0,0,1,3,3,1,5,Eggetarian,4,5,4
660,average,20,Female,ECE,2,D,23,6,2,4,4,23,4,Morning,4,3,3,4,5,5,0,3,1,2,1,5,4,2,0,2,Afternoon,2,4,3,0,2,2,3,4,4,2,Avoid,4,3,5,4,1,4,2,0,1,3,4,2,1,5,Vegetarian,1,2,2
661,fitness_focused,20,Male,EE,2,B,1,9,1,4,4,1,5,Morning,3,2,5,4,3,6,1,6,3,4,4,4,3,2,1,3,Afternoon,2,2,3,0,2,3,1,1,2,2,Direct,4,4,1,5,2,5,5,0,0,2,3,3,0,5,Non-Vegetarian,6,1,5
662,introvert,23,Male,ME,4,D,24,8,2,5,5,24,4,Afternoon,2,5,1,5,4,7,0,4,3,2,2,4,2,1,0,1,Anytime,4,2,4,0,3,5,2,1,4,4,Direct,4,3,1,2,4,4,4,0,1,1,2,2,0,4,Eggetarian,3,1,3
663,disciplined,21,Male,BCOM,4,C,21,7,5,5,3,21,7,Evening,5,5,5,5,4,7,1,4,2,5,4,4,2,1,0,4,Morning,3,4,3,0,1,4,3,5,5,4,Complain,4,4,2,5,5,5,5,0,0,0,1,3,0,4,Non-Vegetarian,0,5,5
664,average,23,Female,ECE,1,A,1,9,3,3,1,1,3,Night,2,4,3,4,5,1,1,6,1,3,1,4,2,3,0,2,Afternoon,3,2,3,1,5,3,1,2,4,2,Avoid,2,3,5,2,4,2,4,0,0,3,4,3,0,2,Vegetarian,1,4,4
665,average,22,Female,CE,4,B,22,6,3,5,2,22,3,Morning,1,5,5,3,2,2,0,7,2,3,5,3,4,2,0,2,Morning,4,2,2,1,3,4,3,1,4,2,Direct,3,2,5,3,3,2,4,0,0,1,4,1,0,4,Non-Vegetarian,0,4,4
666,social,22,Female,CE,2,A,0,9,5,5,4,0,1,Afternoon,2,1,3,2,3,3,1,3,1,2,3,3,4,4,1,4,Anytime,2,4,2,0,3,2,1,1,2,5,Direct,3,3,1,3,3,3,3,1,1,3,4,3,1,3,Eggetarian,1,2,4
667,fitness_focused,21,Female,ME,1,D,1,6,5,5,5,1,5,Night,4,4,4,4,4,3,0,2,3,4,4,1,2,2,0,4,Afternoon,4,3,4,0,1,3,5,4,2,2,Complain,4,4,3,5,3,5,5,0,0,1,4,2,1,2,Eggetarian,7,1,5
668,fitness_focused,22,Female,EE,1,B,22,8,4,3,5,22,4,Afternoon,5,1,5,4,4,2,1,6,1,1,3,3,3,2,0,4,Afternoon,3,2,4,0,3,2,4,2,4,3,Aggressive,5,4,1,4,4,4,5,0,0,2,4,5,1,3,Vegetarian,7,3,5
669,introvert,20,Female,CE,3,C,23,6,4,5,5,23,5,Night,4,5,5,5,5,2,0,7,1,1,1,4,1,1,0,1,Evening,4,3,5,1,1,4,2,3,3,2,Direct,5,4,4,2,3,2,2,0,1,4,4,2,0,5,Non-Vegetarian,2,2,3
670,disciplined,20,Female,BCOM,1,C,23,7,4,4,1,23,3,Morning,1,5,4,5,4,2,0,2,2,4,1,3,4,2,0,2,Anytime,2,2,3,0,4,4,4,5,5,4,Complain,2,4,1,5,2,4,5,1,1,2,2,3,1,3,Non-Vegetarian,3,1,5
671,gamer,18,Male,CE,1,A,1,8,2,2,2,1,2,Evening,3,4,3,2,3,7,0,2,2,3,5,1,3,2,0,2,Evening,2,3,3,0,2,3,4,4,3,2,Complain,3,3,2,4,1,4,3,0,0,4,4,3,1,2,Eggetarian,0,1,4
672,gamer,18,Male,CSE,4,A,1,6,2,4,5,1,3,Morning,1,3,2,2,1,6,1,3,1,4,4,2,4,3,0,4,Evening,4,2,3,1,1,2,4,1,4,3,Complain,4,4,2,5,1,4,2,0,0,5,5,3,0,5,Eggetarian,1,5,3
